39.071411,21.22424,56.13746,35.762571,149.520913,0.809361,31.465469,152.951903,38.172834,32.44593,158.729257,45.548481,23.439883,168.757972,30.578148,0.00000
38.829219,21.676946,59.485835,36.159826,148.903416,1.622553,32.483714,152.359514,29.535963,33.912073,157.560782,37.525929,27.380326,166.336629,26.611367,0.00000
37.657772,22.099523,52.275129,35.937797,147.835477,1.992535,32.878539,151.629762,42.772087,34.138966,156.514808,48.935227,24.343605,167.945838,30.79022,0.00000
42.180675,23.521546,56.970798,35.508682,148.74125,1.169092,32.501388,151.960843,39.930683,34.140087,156.517432,46.436462,25.171697,167.203145,29.366434,0.00000
38.878607,23.205892,54.385074,35.457927,147.702543,1.018655,33.306939,149.979671,45.623069,34.248302,155.813672,50.981501,27.093271,164.183356,33.573541,0.00000
37.108763,22.662665,60.839118,37.105166,148.010156,2.33476,33.646408,150.565095,32.583248,34.757149,155.624735,41.086932,26.330896,165.506454,27.695907,0.00000
40.534974,23.488591,56.658461,34.808851,149.89558,2.039334,31.714195,151.847759,39.312077,31.889294,157.782216,45.651839,24.88435,166.708847,28.253427,0.00000
40.142753,23.68462,53.944086,35.987833,147.103001,1.02059,32.728826,151.0065,38.564258,34.474038,155.082156,46.926889,23.68913,167.603195,28.136355,0.00000
43.816742,24.696517,53.956293,38.116047,147.539505,2.533614,34.653159,150.239223,49.453589,36.391686,153.314048,55.196839,24.924589,166.869304,33.337177,0.00000
38.591018,22.566935,56.591616,36.436095,146.923891,2.888132,34.342745,149.71281,36.2718,36.841509,153.234382,45.632994,26.091349,167.022328,28.629717,0.00000
43.528308,23.8021,53.836455,35.93889,148.815058,3.660485,32.697422,151.318105,44.261474,33.877999,155.717085,49.240406,25.603485,166.432289,31.096715,0.00000
34.091963,20.862988,59.704774,35.045343,148.29176,1.756632,33.224687,151.302625,33.755791,35.394263,155.488238,43.295028,25.936116,165.806687,28.704697,0.00000
42.014813,23.360016,53.903555,35.470098,148.598515,0.521518,31.902836,151.447972,36.767886,33.490604,155.979871,43.898695,26.260083,165.728399,28.827028,0.00000
39.969657,23.405355,60.491255,36.772011,148.686364,2.034372,32.873709,151.632367,34.905222,35.265897,154.877023,43.557985,27.305323,165.527887,29.353958,0.00000
36.859541,22.787768,58.077104,36.177495,147.324742,0.555855,33.077182,150.466283,33.643583,35.364604,154.42215,40.502458,26.452647,165.239443,26.950779,0.00000
40.799454,24.730839,60.131627,34.413342,149.64251,1.164236,30.807773,152.251677,34.488354,31.696404,157.898994,42.611072,26.343114,165.430084,28.365484,0.00000
37.668697,24.091978,58.82996,36.412326,148.57636,2.088449,32.15121,152.180338,36.2031,33.289858,157.352949,44.511761,25.261197,166.606794,29.538812,0.00000
37.128249,22.687956,53.717533,36.496313,147.585047,4.343402,34.364242,149.72272,52.84308,35.528837,154.876185,54.081769,25.022774,166.942707,32.866655,0.00000
